,H179Y,max,diff,True
768,1.0804056221551785e-06,1.0891314582338578e-06,-1.1045962215517845e-07,0
769,2.044263644670409e-06,1.0891314582338578e-06,-5.513736446704092e-07,0
770,2.8512436953094687e-06,1.0891314582338578e-06,-1.2352336953094688e-06,1
771,2.813240893823205e-06,1.0891314582338578e-06,-1.5307508938232051e-06,1
772,1.8426343193540933e-06,1.0891314582338578e-06,-1.0829663193540932e-06,1
773,7.628756628937577e-07,1.0891314582338578e-06,-4.004476628937576e-07,1
774,2.07652511446518e-07,1.0891314582338578e-06,-3.4238511446518017e-08,0
775,7.822280700765138e-08,1.0891314582338578e-06,4.155319299234862e-08,0
776,1.3260751223051938e-07,1.0891314582338578e-06,1.903048776948062e-08,0
777,3.301919192622148e-07,1.0891314582338578e-06,-5.094591926221481e-08,0
778,7.524105744665379e-07,1.0891314582338578e-06,-1.764005744665379e-07,0
779,1.5204651683931401e-06,1.0891314582338578e-06,-3.3638516839314024e-07,1
780,2.8911883331773787e-06,1.0891314582338578e-06,-5.021383331773787e-07,0
781,5.217819810324064e-06,1.0891314582338578e-06,-6.635798103240631e-07,0
782,8.208271012338796e-06,1.0891314582338578e-06,-1.0120910123387963e-06,0
783,1.0195642621115151e-05,1.0891314582338578e-06,-1.74938262111515e-06,1
784,9.823560871827817e-06,1.0891314582338578e-06,-2.6068308718278164e-06,1
785,7.734494622663032e-06,1.0891314582338578e-06,-2.9847046226630316e-06,1
786,5.111887064620673e-06,1.0891314582338578e-06,-2.530797064620673e-06,1
787,2.721373730289242e-06,1.0891314582338578e-06,-1.550293730289242e-06,1
788,1.109993891133953e-06,1.0891314582338578e-06,-6.631018911339529e-07,1
789,3.489171704659732e-07,1.0891314582338578e-06,-1.6948817046597318e-07,1
790,8.984926754500023e-08,1.0891314582338578e-06,3.322773245499978e-08,0
791,2.8784429472061956e-08,1.0891314582338578e-06,1.0432557052793805e-07,0
792,4.766817669956962e-08,1.0891314582338578e-06,1.1908482330043039e-07,0
793,1.1554545969601915e-07,1.0891314582338578e-06,1.0887654030398084e-07,0
794,1.8959761007525e-07,1.0891314582338578e-06,1.3465338992474998e-07,0
795,2.184066420652238e-07,1.0891314582338578e-06,2.827193579347762e-07,0
796,2.187366773260045e-07,1.0891314582338578e-06,5.141323226739955e-07,0
797,2.3704617368597547e-07,1.0891314582338578e-06,6.418538263140245e-07,1
798,2.3206202387277685e-07,1.0891314582338578e-06,5.595119761272231e-07,1
799,1.5359172807281305e-07,1.0891314582338578e-06,3.3130727192718695e-07,1
800,5.96555944492608e-07,1.0891314582338578e-06,1.6231055507392054e-08,0
801,1.2632220861053162e-06,1.0891314582338578e-06,-2.969500861053161e-07,0
802,1.7868589938656448e-06,1.0891314582338578e-06,-7.557989938656447e-07,1
803,1.6712189251183349e-06,1.0891314582338578e-06,-8.912059251183349e-07,1
804,1.0034529778490542e-06,1.0891314582338578e-06,-5.674269778490542e-07,1
805,3.752744072402183e-07,1.0891314582338578e-06,-1.7807440724021828e-07,1
806,9.127405315849008e-08,1.0891314582338578e-06,1.7360468415099264e-09,0
807,3.794399503744645e-08,1.0891314582338578e-06,2.8743604962553566e-08,0
808,8.922752928077212e-08,1.0891314582338578e-06,-1.3600729280772112e-08,0
809,2.283571643993991e-07,1.0891314582338578e-06,-1.0938016439939908e-07,1
810,4.646124128637728e-07,1.0891314582338578e-06,-2.237834128637728e-07,1
811,8.696653813965689e-07,1.0891314582338578e-06,-3.143363813965689e-07,1
812,1.6865602543497997e-06,1.0891314582338578e-06,-3.9655025434979973e-07,1
813,3.0599033638425184e-06,1.0891314582338578e-06,-4.924433638425187e-07,0
814,4.456240089409878e-06,1.0891314582338578e-06,-6.624300894098784e-07,1
815,4.892026939401592e-06,1.0891314582338578e-06,-9.711069394015925e-07,1
816,4.117874831991363e-06,1.0891314582338578e-06,-1.2287648319913631e-06,1
817,2.8022252671273047e-06,1.0891314582338578e-06,-1.1604652671273049e-06,1
818,1.5925776591143215e-06,1.0891314582338578e-06,-8.051916591143215e-07,1
819,7.55964689281378e-07,1.0891314582338578e-06,-4.205806892813779e-07,1
820,3.041158580816029e-07,1.0891314582338578e-06,-1.666408580816029e-07,1
821,1.0842435093682568e-07,1.0891314582338578e-06,-3.9799750936825685e-08,0
822,3.709951147280413e-08,1.0891314582338578e-06,1.4454788527195872e-08,0
823,2.5177760251272623e-08,1.0891314582338578e-06,2.7519139748727377e-08,0
824,5.416782772008981e-08,1.0891314582338578e-06,1.2909972279910196e-08,0
825,1.099409942868932e-07,1.0891314582338578e-06,-5.985994286893199e-09,0
826,1.7323463142895513e-07,1.0891314582338578e-06,-4.2236314289551234e-09,0
827,2.119071465556492e-07,1.0891314582338578e-06,5.4720853444350784e-08,0
828,2.1057087298886602e-07,1.0891314582338578e-06,1.7425112701113396e-07,0
829,1.9255009651563307e-07,1.0891314582338578e-06,2.7549390348436696e-07,0
830,1.582106362577541e-07,1.0891314582338578e-06,2.872213637422459e-07,0
831,9.721066619183671e-08,1.0891314582338578e-06,1.9925833380816328e-07,0
832,2.738712607874964e-07,1.0891314582338578e-06,2.446547392125037e-07,0
833,5.738744629765346e-07,1.0891314582338578e-06,2.210975370234655e-07,0
834,7.833057206842387e-07,1.0891314582338578e-06,9.722279315761302e-09,0
835,7.059388276542888e-07,1.0891314582338578e-06,-1.6604082765428875e-07,0
836,4.1058083231110225e-07,1.0891314582338578e-06,-1.4745883231110225e-07,0
837,1.4705580414647698e-07,1.0891314582338578e-06,-4.5073804146476985e-08,0
838,3.3648021883826875e-08,1.0891314582338578e-06,9.42377811617313e-09,0
839,2.0365495555487648e-08,1.0891314582338578e-06,9.815004444512356e-09,0
840,5.723249908268638e-08,1.0891314582338578e-06,-2.2125399082686383e-08,0
841,1.30403840412979e-07,1.0891314582338578e-06,-7.210354041297898e-08,1
842,2.3665513358559785e-07,1.0891314582338578e-06,-1.1553313358559785e-07,1
843,4.2371428669949205e-07,1.0891314582338578e-06,-1.3382728669949201e-07,1
844,8.067557547004672e-07,1.0891314582338578e-06,-1.409957547004673e-07,0
845,1.3740878044677745e-06,1.0891314582338578e-06,-1.7910780446777463e-07,0
846,1.7989397261608674e-06,1.0891314582338578e-06,-2.9226972616086746e-07,0
847,1.706702418444685e-06,1.0891314582338578e-06,-3.898424184446851e-07,1
848,1.207480140238682e-06,1.0891314582338578e-06,-3.584901402386821e-07,1
849,7.011684739893623e-07,1.0891314582338578e-06,-2.492154739893622e-07,1
850,3.516439463249867e-07,1.0891314582338578e-06,-1.287149463249867e-07,0
851,1.510224954591296e-07,1.0891314582338578e-06,-3.986449545912962e-08,0
852,5.970907258845731e-08,1.0891314582338578e-06,-8.564725884573162e-10,0
853,2.490527461387485e-08,1.0891314582338578e-06,9.929325386125147e-09,0
854,1.5327258210889762e-08,1.0891314582338578e-06,1.0073841789110237e-08,0
855,2.8182859000634123e-08,1.0891314582338578e-06,-4.858959000634121e-09,0
856,6.057926678741596e-08,1.0891314582338578e-06,-2.998076678741596e-08,0
857,1.0791935037523672e-07,1.0891314582338578e-06,-5.8454650375236724e-08,0
858,1.6888300665932133e-07,1.0891314582338578e-06,-8.994010665932132e-08,1
859,2.034511636341333e-07,1.0891314582338578e-06,-7.374116363413331e-08,0
860,1.9969427954978475e-07,1.0891314582338578e-06,7.112720450215252e-09,0
861,1.9281114378818746e-07,1.0891314582338578e-06,9.568085621181255e-08,0
862,1.696860955642441e-07,1.0891314582338578e-06,1.4522990443575587e-07,0
863,1.0820823442712543e-07,1.0891314582338578e-06,1.2477976557287456e-07,0
864,8.517947700558987e-08,1.0891314582338578e-06,3.9297752299441014e-07,1
865,1.8035092833120976e-07,1.0891314582338578e-06,5.107320716687902e-07,0
866,2.497735239047025e-07,1.0891314582338578e-06,3.8569147609529747e-07,0
867,2.2295519198263316e-07,1.0891314582338578e-06,1.7242480801736682e-07,0
868,1.215141390375126e-07,1.0891314582338578e-06,5.906786096248741e-08,0
869,3.947468434943512e-08,1.0891314582338578e-06,3.048631565056488e-08,0
870,8.757415543823728e-09,1.0891314582338578e-06,2.032718445617627e-08,0
871,5.956375219463791e-09,1.0891314582338578e-06,1.175562478053621e-08,0
872,1.6973603275604155e-08,1.0891314582338578e-06,3.808696724395845e-09,0
873,4.185199253350938e-08,1.0891314582338578e-06,-4.535492533509378e-09,0
874,8.14272631972874e-08,1.0891314582338578e-06,2.316936802712583e-09,0
875,1.5077424156355696e-07,1.0891314582338578e-06,5.638275843644302e-08,0
876,2.8262141385502096e-07,1.0891314582338578e-06,1.43976586144979e-07,0
877,4.5335864998317497e-07,1.0891314582338578e-06,1.607603500168251e-07,0
878,5.398099424288527e-07,1.0891314582338578e-06,5.842605757114724e-08,0
879,4.537994890120003e-07,1.0891314582338578e-06,-3.1136489012000255e-08,0
880,2.8923387662282844e-07,1.0891314582338578e-06,-3.811187662282845e-08,0
881,1.541348303354376e-07,1.0891314582338578e-06,-9.034830335437614e-09,0
882,6.543064592627146e-08,1.0891314582338578e-06,2.0209254073728528e-08,0
883,2.0725475430724298e-08,1.0891314582338578e-06,3.11677245692757e-08,0
884,6.2734145413011445e-09,1.0891314582338578e-06,2.4784285458698858e-08,0
885,5.648038673902643e-09,1.0891314582338578e-06,1.2959561326097355e-08,0
886,1.6411943205055582e-08,1.0891314582338578e-06,-2.1615432050555837e-09,0
887,3.820263408001281e-08,1.0891314582338578e-06,-1.9654234080012807e-08,0
888,6.102535073392562e-08,1.0891314582338578e-06,-3.1579650733925623e-08,0
889,9.394093382266582e-08,1.0891314582338578e-06,-5.375593382266582e-08,0
890,1.4510597002972966e-07,1.0891314582338578e-06,-8.940787002972967e-08,1
891,1.9103943568775492e-07,1.0891314582338578e-06,-9.204033568775492e-08,1
892,2.4104005100873277e-07,1.0891314582338578e-06,-5.572305100873275e-08,0
893,2.8459196673683033e-07,1.0891314582338578e-06,3.617033263169708e-09,0
894,2.601851271692545e-07,1.0891314582338578e-06,6.982087283074547e-08,0
895,1.6502124271820615e-07,1.0891314582338578e-06,8.690275728179385e-08,0
896,7.105508318014921e-08,1.0891314582338578e-06,3.760419168198508e-07,0
897,1.1878042585306466e-07,1.0891314582338578e-06,5.113865741469353e-07,0
898,1.2697549249859615e-07,1.0891314582338578e-06,4.4719950750140385e-07,0
899,9.506737063389314e-08,1.0891314582338578e-06,2.7124062936610685e-07,0
900,5.324677168579631e-08,1.0891314582338578e-06,1.2417822831420366e-07,0
901,2.254372098188677e-08,1.0891314582338578e-06,5.0040979018113225e-08,0
902,8.581277707604182e-09,1.0891314582338578e-06,2.0310322292395818e-08,0
903,7.53205213902487e-09,1.0891314582338578e-06,7.79074786097513e-09,0
904,1.2135446142832574e-08,1.0891314582338578e-06,3.1027538571674272e-09,0
905,2.0004990594593693e-08,1.0891314582338578e-06,7.243509405406308e-09,0
906,3.0279606287334524e-08,1.0891314582338578e-06,4.824709371266547e-08,0
907,5.0903847890530185e-08,1.0891314582338578e-06,1.6353715210946978e-07,0
908,8.592348497163774e-08,1.0891314582338578e-06,3.0660951502836227e-07,0
909,1.1972153872760306e-07,1.0891314582338578e-06,3.236754612723969e-07,0
910,1.3125498462170126e-07,1.0891314582338578e-06,1.8983001537829873e-07,0
911,1.1080652530511923e-07,1.0891314582338578e-06,6.770747469488077e-08,0
912,7.345970838328716e-08,1.0891314582338578e-06,3.3050291616712835e-08,0
913,3.6282622106110914e-08,1.0891314582338578e-06,4.075397789388908e-08,0
914,1.286459709426199e-08,1.0891314582338578e-06,4.4310702905738005e-08,0
915,4.251490783704986e-09,1.0891314582338578e-06,3.458770921629501e-08,0
916,3.5402207403791883e-09,1.0891314582338578e-06,1.807497925962081e-08,0
917,1.2244748386404219e-08,1.0891314582338578e-06,3.88451613595782e-10,0
918,3.2593520081251364e-08,1.0891314582338578e-06,-1.6287720081251364e-08,0
919,5.206791956251545e-08,1.0891314582338578e-06,-1.7930919562515455e-08,0
920,6.721394473826913e-08,1.0891314582338578e-06,-2.4761447382691205e-09,0
921,1.0229669625083527e-07,1.0891314582338578e-06,-6.4472962508352745e-09,0
922,1.5796539435179565e-07,1.0891314582338578e-06,-2.818739435179564e-08,0
923,2.353582246624158e-07,1.0891314582338578e-06,-2.908822466241581e-08,0
924,3.7206287739475655e-07,1.0891314582338578e-06,-2.1043877394756545e-08,0
925,5.457186839809685e-07,1.0891314582338578e-06,-3.782368398096847e-08,0
926,6.01467511295689e-07,1.0891314582338578e-06,-5.306551129568894e-08,0
927,4.320369510788889e-07,1.0891314582338578e-06,-2.9208951078888878e-08,0
928,2.7518194811303483e-07,1.0891314582338578e-06,2.446400518869651e-07,0
929,3.789018429912387e-07,1.0891314582338578e-06,3.592231570087613e-07,0
930,3.0310485005976503e-07,1.0891314582338578e-06,3.7197414994023503e-07,0
931,1.6149860124637006e-07,1.0891314582338578e-06,2.695903987536299e-07,0
932,6.574704004180003e-08,1.0891314582338578e-06,1.4306995995819997e-07,0
933,2.416772440111687e-08,1.0891314582338578e-06,5.8001475598883125e-08,0
934,1.825066380883137e-08,1.0891314582338578e-06,1.1051836191168632e-08,0
935,2.2002657172189756e-08,1.0891314582338578e-06,-5.759957172189754e-09,0
936,1.9877544510976342e-08,1.0891314582338578e-06,3.35745548902366e-09,0
937,1.6723478577217782e-08,1.0891314582338578e-06,3.548272142278221e-08,0
938,1.9797872173485164e-08,1.0891314582338578e-06,1.0407812782651486e-07,0
939,3.265329854198455e-08,1.0891314582338578e-06,2.1708270145801545e-07,0
940,5.009125458941475e-08,1.0891314582338578e-06,3.0770174541058526e-07,0
941,6.080653561667013e-08,1.0891314582338578e-06,2.742404643833299e-07,0
942,5.568913811102114e-08,1.0891314582338578e-06,1.5626086188897886e-07,0
943,3.789018569572088e-08,1.0891314582338578e-06,7.358881430427911e-08,0
944,2.1583846931350158e-08,1.0891314582338578e-06,4.706995306864985e-08,0
945,1.5458378536950438e-08,1.0891314582338578e-06,3.721412146304956e-08,0
946,1.4478023120825365e-08,1.0891314582338578e-06,2.563637687917464e-08,0
947,9.519888513643066e-09,1.0891314582338578e-06,1.5511911486356936e-08,0
948,6.739026974856923e-09,1.0891314582338578e-06,6.440173025143076e-09,0
949,1.7416159848176223e-08,1.0891314582338578e-06,-6.064459848176223e-09,0
950,4.177601736428337e-08,1.0891314582338578e-06,-1.7074317364283373e-08,0
951,6.760564133848772e-08,1.0891314582338578e-06,-3.727413384877193e-10,0
952,9.918037879611756e-08,1.0891314582338578e-06,5.1434621203882444e-08,0
953,1.5413009488841296e-07,1.0891314582338578e-06,1.0507790511158704e-07,0
954,2.519182462236323e-07,1.0891314582338578e-06,1.428887537763677e-07,0
955,4.875695607823136e-07,1.0891314582338578e-06,1.5812143921768648e-07,0
956,1.0070376523085926e-06,1.0891314582338578e-06,5.07323476914075e-08,0
957,1.6832036540218712e-06,1.0891314582338578e-06,-2.673036540218711e-07,0
958,1.9176164755017203e-06,1.0891314582338578e-06,-5.395464755017201e-07,0
959,1.385989191229818e-06,1.0891314582338578e-06,-4.73973191229818e-07,0
960,9.172133401661171e-07,1.0891314582338578e-06,-1.854093401661171e-07,0
961,1.1234195064920122e-06,1.0891314582338578e-06,-1.438295064920121e-07,0
962,7.838688491683162e-07,1.0891314582338578e-06,4.5195150831683854e-08,0
963,3.439297620877968e-07,1.0891314582338578e-06,1.5135723791220322e-07,0
964,1.0519923306315953e-07,1.0891314582338578e-06,1.2411876693684046e-07,0
965,3.524505365938069e-08,1.0891314582338578e-06,5.114334634061931e-08,0
966,3.2563842135388266e-08,1.0891314582338578e-06,5.886578646117324e-10,0
967,4.320902215282384e-08,1.0891314582338578e-06,-1.0614822152823844e-08,0
968,5.743671140686767e-08,1.0891314582338578e-06,1.0188388593132336e-08,0
969,6.667932370603888e-08,1.0891314582338578e-06,6.539967629396112e-08,0
970,7.618365785606342e-08,1.0891314582338578e-06,1.383393421439366e-07,0
971,1.1273814897948098e-07,1.0891314582338578e-06,1.8423885102051903e-07,0
972,1.8153128986405386e-07,1.0891314582338578e-06,1.4991171013594617e-07,0
973,2.257301337234525e-07,1.0891314582338578e-06,5.5947866276547505e-08,0
974,1.822672265409764e-07,1.0891314582338578e-06,7.602773459023581e-09,0
975,9.399622843785458e-08,1.0891314582338578e-06,2.398677156214541e-08,0
976,3.685841937866453e-08,1.0891314582338578e-06,3.927078062133548e-08,0
977,2.0210063661128287e-08,1.0891314582338578e-06,2.9570036338871718e-08,0
978,1.5111691475979998e-08,1.0891314582338578e-06,1.7052308524020005e-08,0
979,7.86225363846705e-09,1.0891314582338578e-06,1.4297446361532952e-08,0
980,8.677071955005483e-09,1.0891314582338578e-06,9.874128044994517e-09,0
981,3.177122195142091e-08,1.0891314582338578e-06,-1.089002195142091e-08,0
982,7.991862281024432e-08,1.0891314582338578e-06,-3.926362281024431e-08,0
983,1.345164956503117e-07,1.0891314582338578e-06,-2.4367495650311694e-08,0
984,1.943089026863813e-07,1.0891314582338578e-06,6.98970973136187e-08,0
985,2.906680427543832e-07,1.0891314582338578e-06,2.235519572456168e-07,0
986,5.473145746709407e-07,1.0891314582338578e-06,3.8165242532905927e-07,0
987,1.259036512189923e-06,1.0891314582338578e-06,4.388034878100771e-07,0
988,2.5801697937826088e-06,1.0891314582338578e-06,1.8520020621739148e-07,0
989,3.943912814595506e-06,1.0891314582338578e-06,-4.87542814595507e-07,0
990,4.155498021356948e-06,1.0891314582338578e-06,-1.0936380213569483e-06,1
991,2.810282409423057e-06,1.0891314582338578e-06,-1.000042409423057e-06,1
992,1.1051394826565423e-06,1.0891314582338578e-06,-4.5870448265654234e-07,0
993,1.1249304873455504e-06,1.0891314582338578e-06,-3.892484873455504e-07,0
994,6.625454262176195e-07,1.0891314582338578e-06,-1.2274342621761948e-07,0
995,2.459716769227496e-07,1.0891314582338578e-06,4.2278323077250394e-08,0
996,6.547960951267832e-08,1.0891314582338578e-06,5.622839048732167e-08,0
997,2.679788988443237e-08,1.0891314582338578e-06,1.7568510115567633e-08,0
998,3.390122756736234e-08,1.0891314582338578e-06,-8.606527567362339e-09,0
999,6.249430111559117e-08,1.0891314582338578e-06,-1.909830111559117e-08,0
1000,9.581026440257065e-08,1.0891314582338578e-06,-7.909364402570651e-09,0
1001,1.0769845685694764e-07,1.0891314582338578e-06,3.549054314305236e-08,0
1002,1.1858011608919911e-07,1.0891314582338578e-06,7.519788391080089e-08,0
1003,1.7584619707194777e-07,1.0891314582338578e-06,5.228980292805223e-08,0
1004,2.753585202777073e-07,1.0891314582338578e-06,-5.012952027770729e-08,0
1005,3.061116835454854e-07,1.0891314582338578e-06,-1.2540468354548542e-07,0
1006,2.0873377787789182e-07,1.0891314582338578e-06,-8.650477787789182e-08,1
1007,8.876182461069069e-08,1.0891314582338578e-06,-1.1116024610690677e-08,0
1008,2.6152052964190248e-08,1.0891314582338578e-06,2.1916647035809754e-08,0
1009,7.78422350706481e-09,1.0891314582338578e-06,2.220187649293519e-08,0
1010,3.367384221332698e-09,1.0891314582338578e-06,1.76505157786673e-08,0
1011,2.6335711203952112e-09,1.0891314582338578e-06,1.4740028879604788e-08,0
1012,1.2265373604535986e-08,1.0891314582338578e-06,3.896626395464013e-09,0
1013,4.8089908131975594e-08,1.0891314582338578e-06,-2.8661808131975595e-08,1
1014,1.0739233622120929e-07,1.0891314582338578e-06,-6.621643622120928e-08,1
1015,1.6372559834273146e-07,1.0891314582338578e-06,-5.610259834273147e-08,0
1016,2.2635815119119629e-07,1.0891314582338578e-06,2.1675848808803696e-08,0
1017,3.5566784735386726e-07,1.0891314582338578e-06,1.628001526461328e-07,0
1018,7.352426946461346e-07,1.0891314582338578e-06,3.248773053538654e-07,0
1019,1.61496177387469e-06,1.0891314582338578e-06,3.7892822612531026e-07,0
1020,2.926672516924578e-06,1.0891314582338578e-06,9.86774830754221e-08,0
1021,3.964527674754445e-06,1.0891314582338578e-06,-5.852876747544443e-07,0
1022,3.694489360157299e-06,1.0891314582338578e-06,-1.082019360157299e-06,1
1023,2.163890788950599e-06,1.0891314582338578e-06,-8.586207889505988e-07,1
